title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Danger Mouse",tv,"Action, Adventure, Animation",2015,tt4196822,7.1,749,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, IE, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TN, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"W/Bob and David",tv,Comedy,2015,tt4574708,7.3,4702,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Cúmplices de um Resgate",tv,"Adventure, Family, Music",2015,tt5056360,5.9,171,"BR, PT"
"Call My Agent!",tv,"Comedy, Drama",2015,tt4277922,8.3,17285,"AE, AG, AO, AR, AT, BB, BE, BH, BM, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, DE, DO, DZ, EC, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, IE, IL, IQ, JM, JO, KE, KW, LB, LC, LI, LU, LY, MA, MC, MG, ML, MT, MU, MX, MZ, NE, NG, NI, NL, OM, PA, PE, PF, PS, PY, QA, SA, SC, SN, SV, TC, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Overlord,tv,"Action, Adventure, Animation",2015,tt4869896,7.7,15080,"AR, BO, BR, CA, CL, CO, CR, DO, EC, FJ, GB, GG, GI, GT, HK, HN, ID, IE, IN, IS, JP, KR, MU, MX, MY, NI, NO, PA, PE, PH, PK, PY, SC, SG, SV, TH, TW, US, UY, ZA"
"Nirvana in Fire",tv,"Action, Drama, Fantasy",2015,tt5141800,8.9,3054,TW
Preacher,tv,"Action, Adventure, Comedy",2016,tt5016504,7.9,83410,"AT, CH, DE, FR, GF, IN, IT, LI, MC, MT, MU, PF, PK, SM, US"
"Master of None",tv,"Comedy, Drama",2015,tt4635276,8.2,76938,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Great Train Robbery",tv,"Biography, Crime, Drama",2013,tt2763296,7.3,5133,"BM, GB, GG, GI, IE, TC"
"Game Shakers",tv,"Comedy, Family",2015,tt4711184,4.6,3418,CA
"Oh My Venus",tv,"Comedy, Drama, Romance",2015,tt5189944,7.7,6985,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
Versailles,tv,"Biography, Drama, History",2015,tt3830558,7.9,19232,"AD, ES, GI"
"Mobile Suit Gundam: Iron-Blooded Orphans",tv,"Action, Animation, Drama",2015,tt5344382,7.9,2312,JP
Wakfu,tv,"Action, Adventure, Animation",2008,tt1807824,8.1,2129,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Magicians",tv,"Drama, Fantasy, Mystery",2015,tt4254242,7.6,57346,US
Outsiders,tv,"Crime, Drama",2016,tt4816626,7.4,9248,GB
"Making a Murderer",tv,"Crime, Documentary",2015,tt5189670,8.5,104309,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Servant of the People",tv,Comedy,2015,tt6235122,7.3,4504,"AD, AE, AG, AL, AO, AR, AT, AZ, BA, BB, BE, BG, BH, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GF, GH, GQ, GR, GT, HK, HN, HR, HU, ID, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Capital,tv,Drama,2015,tt4594334,6.8,1790,"BM, GB, GG, GI, IE, TC"
"American Crime Story",tv,"Biography, Crime, Drama",2016,tt2788432,8.4,100021,"AT, BE, BG, BO, CL, CR, EC, EE, GT, HN, IN"
Frontier,tv,"Adventure, Drama, History",2016,tt4686698,7.1,24726,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Alvinnn!!! And the Chipmunks",tv,"Animation, Comedy, Family",2015,tt3496230,4.6,1764,"AE, AL, AO, AT, AU, AZ, BA, BE, BG, BH, BR, BY, CA, CI, CM, CV, CY, CZ, DK, DZ, EE, EG, ES, FI, FJ, GB, GG, GH, GI, GQ, GR, HU, ID, IE, IL, IN, IQ, IS, IT, JO, KE, KW, LB, LI, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NL, NO, NZ, OM, PF, PH, PK, PL, PS, PT, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, TH, TN, TR, TZ, UG, US, YE, ZA, ZM, ZW"
"The New Adventures of Lassie",tv,"Adventure, Animation, Comedy",2014,tt3636094,7.5,100,"AT, CH, DE, LI"
"The Moodys",tv,Comedy,2014,tt3184748,7.9,987,"AU, FJ, NZ"
"Dr. Storks",tv,Drama,2015,tt4930608,7.4,268,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HN, ID, IE, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PY, QA, RO, RS, SA, SC, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Bnei Aruba",tv,"Drama, Thriller",2013,tt3242480,7.5,1874,IL
Bedrag,tv,"Crime, Drama, Thriller",2016,tt3638488,7.6,4972,"AT, CH, DE"
"Dawn of the Croods",tv,"Adventure, Animation, Comedy",2015,tt5193172,5.8,908,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Real Rob",tv,Comedy,2015,tt3741346,6.3,3230,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Signal,tv,"Crime, Drama, Fantasy",2016,tt5332206,8.5,9962,"AE, AG, AL, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IL, IN, IQ, IS, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PT, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, UG, US, UY, VE, YE, ZA, ZM, ZW"
Trapped,tv,"Crime, Drama, Mystery",2015,tt3561180,8,25474,"AE, AL, AO, BA, BE, BG, BH, CA, CI, CM, CV, CY, CZ, DK, DZ, EE, EG, ES, FI, GH, GQ, HK, ID, IL, IN, IQ, IT, JO, JP, KE, KR, KW, LB, LT, LV, LY, MA, ME, MG, MK, ML, MU, MZ, NE, NG, NL, NO, NZ, OM, PH, PK, PL, PS, PT, QA, RO, RS, SA, SC, SE, SG, SI, SK, SN, TH, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
"We're Lalaloopsy",tv,Animation,2017,tt6495788,6.6,51,"AU, BR, CA, DE, ES, FR, GB, IT, JP, KR, MX, US"
"Zack and Quack",tv,"Adventure, Animation, Family",2012,tt2204472,6.5,114,"BE, LU, NL"
"Pesadilla en la cocina",tv,Reality-TV,2012,tt2555320,6.8,146,"AD, ES"
"Descendants of the Sun",tv,"Action, Comedy, Drama",2016,tt4925000,8.2,23627,"AE, AL, AO, AT, AU, AZ, BA, BG, BH, BY, CH, CI, CM, CV, CY, DE, DZ, EE, EG, FJ, FR, GB, GG, GH, GI, GQ, HK, ID, IE, IN, IQ, IS, JO, KE, KW, LB, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NZ, OM, PF, PH, PK, PS, QA, RS, SA, SC, SG, SI, SK, SN, TH, TN, TR, TW, TZ, UG, YE, ZA, ZM, ZW"
"Degrassi: Next Class",tv,"Drama, Romance",2016,tt5320160,6.8,3810,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, UG, US, UY, VE, YE, ZA, ZW"
Rebellion,tv,"Drama, History, War",2016,tt4699982,7.1,4666,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Crashing,tv,Comedy,2016,tt5295524,7.6,26974,"AE, AL, AR, AT, AU, AZ, BA, BB, BG, BH, BO, BR, BS, BY, BZ, CA, CL, CO, CR, CU, CY, DE, DK, DO, EC, EE, ES, FI, FJ, GR, GT, HK, HN, IL, IN, IQ, IS, IT, JM, JO, JP, KR, KW, LB, LC, LI, LT, LV, MD, ME, MK, MX, NI, NL, NO, NZ, OM, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SE, SG, SI, SK, SM, SV, TH, TR, TT, TW, US, UY, VE, YE, ZA"
Ajin,tv,"Action, Adventure, Animation",2016,tt5537534,7.5,7291,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, IE, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"A Series of Unfortunate Events",tv,"Adventure, Comedy, Drama",2017,tt4834206,7.7,68110,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Flaked,tv,"Comedy, Drama, Romance",2016,tt4973548,7.2,12702,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Emergency Interrogation Room",tv,Mystery,2014,tt3301678,7.4,112,JP
"Miraculous: Tales of Ladybug & Cat Noir",tv,"Action, Adventure, Animation",2015,tt2580046,7.5,16323,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BM, BO, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HN, IE, IQ, IS, IT, JM, JO, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PL, PS, PT, PY, QA, RS, SA, SC, SE, SI, SK, SM, SN, SV, TC, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Get Down",tv,"Drama, Music, Musical",2016,tt4592410,8.2,23925,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"PJ Masks",tv,"Action, Adventure, Animation",2015,tt4148744,5.3,1675,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"Chelsea Does",tv,"Documentary, Talk-Show",2016,tt5275894,7.4,2601,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Marseille,tv,Drama,2016,tt4003966,6.9,5695,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Ranch",tv,"Comedy, Drama, Western",2016,tt4998212,7.5,43333,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
"The Crown",tv,"Biography, Drama, History",2016,tt4786824,8.6,263575,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
Atlanta,tv,"Comedy, Drama, Music",2016,tt4288182,8.6,91040,"AE, AR, BH, BM, BO, BR, BS, BZ, CL, CO, CR, CY, EC, EG, GF, GT, HN, IQ, JO, JP, KR, KW, LB, MX, NI, NZ, OM, PA, PE, PS, PY, QA, SA, SV, UY, VE, YE"
Cooked,tv,Documentary,2016,tt5347906,8,3188,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
Kördügüm,tv,Drama,2016,tt5303668,6.6,1638,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
